"";"classe 1";"classe 2";"classe 3"
"almedina";0,065;0,284;0,311
"allan";0,065;0,284;0,311
"alinhavar";0,104;0,005;0,311
"alicercar";0,065;0,284;0,311
"alcada";0,065;0,284;0,311
"alargar";0,491;0,284;0,756
"ajuizarem";0,104;0,827;0,102
"air";0,065;0,284;0,311
"aio";0,065;0,284;0,311
"agronomico";0,065;0,284;0,311
"agronegocio";0,065;0,284;0,311
"agricultor";0,065;0,284;0,311
"agressor";0,065;0,284;0,311
"aglomerem";0,065;0,284;0,311
"agilidade";0,065;0,284;0,311
"agendar";0,491;0,284;0,756
"africar";0,065;0,284;0,311
"aflitivo";0,491;0,827;0,311
"advocaticio";0,065;0,284;0,311
"actum";0,491;0,284;0,756
"acostada";0,104;0,284;0,003
"acionador";0,104;0,005;0,311
"acessados";0,065;0,284;0,311
"acauteladoras";0,104;0,284;0,003
"acampamento";0,64;0,284;0,102
"abreu";0,065;0,284;0,311
"abrampa";0,104;0,284;0,003
"abortar";0,491;0,827;0,311
"abolicao";0,065;0,284;0,311
"aberracao";0,491;0,827;0,311
"abelardo";0,104;0,284;0,003
"abater";0,065;0,284;0,311
"abastecer";0,065;0,284;0,311
"4a";0,104;0,284;0,003
"2021conjur";0,065;0,284;0,311
"10h";0,491;0,284;0,756
"*id_despacho1254493";0,092;0,01;0,47
"*adpf_891";0;0;0,122
"*id_despacho1502878";0,016;0,011;0
"*adpf_894";0;0,007;0,001
"*adpf_895";0,092;0,01;0,47
"*adpf_546";0,399;0,007;0,071
"*adpf_545";0;0;0,004
"*id_sjur429282";0;0;0,105
"*id_despacho1130828";0,168;0,134;0,968
"*uf_PI";0;0;0,002
"*adpf_799";0,168;0,393;0,483
"*adpf_797";0,287;0,321;0,841
"*uf_PE";0;0;0,055
"*uf_PB";0;0,168;0
"*adpf_790";0,113;0,013;0,458
"*id_despacho937769";0,005;0,335;0
"*id_sjur432807";0;0;0,093
"*id_despacho1179049";0;0;0
"*uf_PR";0;0;0,009
"*adpf_906";0,22;0,076;0,676
"*id_sjur414374";0,004;0,044;0
"*id_sjur359553";0,002;0,296;0
"*id_despacho1006127";0;0,019;0,03
"*id_sjur474291";0;0,38;0,001
"*adpf_864";0,801;0;0
"*id_despacho1613716";0;0,352;0
"*adpf_940";0,002;0,001;0,758
"*adpf_869";0,044;0;0
"*dt_2018";0;0;0
"*id_despacho1512930";0,001;0,013;0
"*id_sjur473090";0,009;0,625;0,013
"*id_despacho1220799";0;0,007;0
"*id_despacho634130";0,139;0,13;0,001
"*id_sjur463907";0,1;0,001;0
"*dt_2020";0,044;0,794;0,041
"*id_despacho1280136";0,509;0,822;0,6
"*dt_2025";0;0,118;0
"*id_sjur446549";0;0;0,499
"*id_despacho1182241";0,876;0,13;0,168
"*id_despacho1274508";0,801;0;0
"*id_despacho1494648";0,22;0,076;0,676
"*id_despacho1287928";0;0,001;0,01
"*id_despacho1183863";0,12;0,737;0,152
"*adpf_1112";0,016;0,011;0
"*id_despacho1595526";0,331;0,046;0,002
"*id_despacho1190953";0;0;0
"*id_sjur406918";0;0,004;0
"*id_sjur465971";0;0,676;0
"*id_sjur427857";0;0;0
"*id_despacho637794";0,013;0,102;0
"*uf_GO";0;0,004;0
"*adpf_999";0;0,271;0
"*adpf_998";0,2;0,559;0,385
"*id_despacho1479496";0,293;0,024;0,267
"*adpf_996";0,001;0,652;0,001
"*id_despacho1533110";0,012;0,93;0,005
"*id_despacho1412892";0;0,217;0
"*adpf_993";0;0;0,79
"*id_despacho1065842";0;0;0
"*id_despacho1518986";0,746;0;0
"*id_sjur467839";0;0,009;0
"*adpf_344";0,043;0,201;0,316
"*adpf_617";0;0;0,067
"*id_despacho1092622";0;0;0
"*id_despacho1200743";0,303;0,021;0
"*id_despacho1060406";0,043;0,018;0,908
"*id_despacho1099260";0,192;0,102;0,852
"*id_sjur443270";0;0;0
"*id_despacho1261837";0;0;0,001
"*adpf_350";0;0,822;0
"*id_despacho1340113";0,2;0,559;0,385
"*id_despacho1029435";0,382;0,216;0,023
"*adpf_533";0,131;0,65;0,028
"*id_despacho625899";0,011;0,282;0,069
"*adpf_908";0,375;0,163;0,676
"*id_sjur461269";0;0;0
"*id_sjur417525";0;0;0,324
"*id_despacho1171296";0;0;0,486
"*adpf_830";0,303;0,021;0
"*adpf_831";0;0;0,656
"*id_sjur531654";0;0;0,023
"*id_sjur453364";0;0;0
"*id_despacho1090492";0,083;0,001;0,144
"*id_sjur453426";0;0;0,214
"*id_despacho1298311";0;0,032;0,013
"*id_despacho842180";0,273;0,004;0,094
"*adpf_409";0,01;0,001;0
"*id_sjur522803";0,061;0,904;0,023
"*id_despacho929113";0,114;0,051;0,848
"*id_despacho742807";0,876;0,13;0,168
"*id_despacho1006349";0,053;0,751;0,011
"*id_despacho1090576";0;0,022;0,001
"*adpf_1016";0;0,007;0
"*id_despacho1213620";0;0,001;0,012
"*id_despacho1173424";0,266;0,599;0,463
"*uf_BA";0,016;0,011;0
"*id_sjur477666";0,001;0,265;0
"*id_despacho1181613";0;0,005;0,024
"*id_despacho1177000";0;0;0,647
"*adpf_658";0;0;0,023
"*adpf_656";0;0;0
"*id_sjur371363";0;0;0,096
"*id_despacho1165722";0;0,003;0,02
"*uf_CE";0;0;0,003
"*adpf_712";0,905;0,079;0,096
"*adpf_711";0;0;0
"*adpf_710";0;0,001;0,012
"*id_despacho1231815";0;0;0,001
"*id_despacho1180831";0,022;0,448;0,065
"*adpf_719";0;0;0,413
"*id_despacho1383717";0;0;0,558
"*id_despacho1082185";0;0,011;0,063
"*id_despacho1134099";0;0;0,638
"*id_despacho1340868";0,08;0,09;0,792
"*adpf_390";0;0;0,096
"*adpf_397";0,011;0,282;0,069
"*id_despacho1151594";0;0;0,814
"*id_despacho1502632";0;0;0,045
"*adpf_579";0,673;0,555;0,903
"*id_despacho1406952";0,085;0,168;0,578
"*id_despacho1352597";0,001;0,652;0,001
"*adpf_571";0;0;0,332
"*adpf_570";0;0;0
"*adpf_576";0,002;0,003;0,543
"*id_despacho1164672";0;0;0
"*id_despacho1170203";0;0;0
"*id_despacho1130830";0,043;0,201;0,316
"*adpf_375";0;0;0,004
"*adpf_780";0;0;0,486
"*adpf_782";0,005;0;0,23
"*adpf_784";0,036;0,279;0,199
"*id_despacho1539593";0;0,556;0
"*adpf_786";0,085;0,224;0,001
"*id_despacho1028776";0,367;0,208;0,796
"*adpf_355";0;0;0,112
"*id_sjur361243";0;0,857;0
"*id_despacho639937";0,001;0,137;0,019
"*id_despacho1403450";0,015;0,014;0,792
"*adpf_407";0,139;0,13;0,001
"*id_sjur447659";0,005;0;0,23
"*adpf_874";0;0;0
"*adpf_978";0;0,151;0
"*adpf_1124";0;0,175;0,008
"*id_despacho1217392";0,626;0,246;0,081
"*id_despacho1217396";0,112;0;0,005
"*id_despacho1299617";0;0;0,023
"*id_despacho1157391";0;0;0,932
"*id_despacho1299618";0;0;0,004
"*id_despacho1076683";0,423;0,17;0,02
"*id_despacho703310";0,009;0;0,014
"*id_sjur463520";0,237;0,301;0,771
"*adpf_458";0;0,937;0
"*adpf_752";0;0;0,932
"*adpf_757";0,12;0,737;0,152
"*adpf_756";0;0;0
"*adpf_755";0,004;0;0,196
"*adpf_754";0;0;0
"*adpf_450";0,079;0,021;0,724
"*id_despacho1097227";0,118;0,1;0,917
"*adpf_456";0;0;0,144
"*id_despacho1238837";0,648;0;0
"*adpf_1129";0;0;0,233
"*id_despacho874707";0,017;0,037;0,552
"*id_despacho1319790";0;0;0
"*id_despacho940383";0;0;0,016
"*id_despacho1339692";0;0,005;0,093
"*id_despacho1339697";0,119;0,172;0,001
"*adpf_1127";0,331;0,046;0,002
"*id_despacho1495721";0,009;0;0,513
"*adpf_1041";0,129;0,137;0,001
"*id_despacho1215714";0;0;0,959
"*adpf_1045";0,01;0,948;0,004
"*adpf_1048";0;0;0,558
"*adpf_558";0,005;0,335;0
"*id_despacho1440137";0,007;0;0,061
"*adpf_986";0;0;0,869
"*id_despacho1327929";0,593;0,01;0,001
"*id_despacho1402127";0,624;0,16;0,045
"*adpf_980";0;0,002;0,019
"*id_sjur456002";0,116;0,007;0
"*id_despacho920979";0,11;0,08;0,974
"*adpf_621";0;0,003;0
"*id_despacho1144535";0,673;0,555;0,903
"*id_despacho1604667";0;0;0,656
"*id_despacho1415942";0,065;0,005;0,45
"*id_despacho1450562";0,424;0,393;0,968
"*id_sjur471260";0,006;0,167;0,085
"*id_despacho1368487";0,256;0,169;0,911
"*id_despacho612084";0;0;0,18
"*id_despacho612085";0,022;0,033;0,66
"*id_despacho959595";0;0,019;0
"*id_sjur418117";0;0;0,001
"*adpf_939";0,1;0,001;0
"*id_despacho1250265";0;0,007;0,001
"*adpf_930";0,001;0;0,878
"*id_despacho1043423";0,34;0,003;0,047
"*id_sjur437521";0;0;0
"*id_sjur455149";0;0,005;0,034
"*uf_RR";0,002;0,003;0,543
"*uf_RS";0;0,001;0
"*id_sjur485260";0;0;0
"*id_despacho1378781";0;0,271;0
"*adpf_1093";0,49;0,026;0,136
"*id_despacho1281871";0,84;0,211;0,293
"*id_despacho1472183";0,487;0,976;0,408
"*id_sjur519331";0;0;0,801
"*id_sjur465138";0;0;0,785
"*adpf_807";0,094;0,277;0,424
"*adpf_806";0,043;0,094;0,552
"*adpf_805";0,664;0,081;0,022
"*uf_MS";0;0;0,031
"*id_sjur425836";0;0,003;0
"*uf_MG";0;0;0
"*id_despacho1416021";0,905;0,079;0,096
"*id_despacho1453942";0,002;0,001;0,758
"*uf_MA";0;0,556;0
"*id_despacho1098945";0,053;0;0,072
"*adpf_417";0;0,658;0
"*adpf_410";0,001;0,137;0,019
"*adpf_412";0;0,003;0,036
"*id_despacho1214596";0;0,99;0
"*dt_2021";0;0;0
"*id_despacho1014577";0,019;0,193;0,178
"*dt_2023";0;0;0
"*dt_2022";0,001;0,011;0,219
"*adpf_1003";0,256;0,169;0,911
"*dt_2024";0,154;0,909;0,13
"*id_despacho1288956";0,121;0,654;0,025
"*adpf_340";0;0;0,054
"*id_sjur470582";0;0,151;0
"*adpf_629";0;0;0,002
"*id_despacho1380735";0;0;0,629
"*id_despacho925948";0,753;0,609;0,869
"*adpf_669";0;0;0
"*adpf_704";0;0,034;0
"*adpf_705";0;0,99;0
"*adpf_753";0;0,21;0
"*adpf_1177";0;0,556;0
"*id_despacho1004536";0,424;0,015;0,001
"*id_sjur460122";0;0;0,012
"*adpf_1072";0,746;0;0
"*adpf_1074";0;0,16;0,007
"*id_despacho1310966";0;0,384;0
"*adpf_382";0,579;0,101;0,021
"*adpf_383";0,022;0,033;0,66
"*id_despacho1114547";0,823;0,003;0,001
"*adpf_563";0;0;0,647
"*id_despacho954968";0;0;0,004
"*id_despacho1379226";0;0,002;0,019
"*adpf_360";0,586;0,525;0,202
"*adpf_365";0,527;0,512;0,959
"*id_despacho1239024";0;0;0,001
"*adpf_612";0;0;0,643
"*id_despacho987573";0,76;0,166;0,077
"*id_despacho742131";0,137;0,352;0,455
"*adpf_518";0,111;0,015;0
"*adpf_843";0,022;0,007;0
"*id_despacho1367425";0,104;0;0,05
"*adpf_845";0,085;0,168;0,578
"*adpf_960";0;0,054;0
"*adpf_963";0;0;0,327
"*adpf_685";0,176;0,012;0,308
"*adpf_684";0;0;0
"*adpf_686";0;0,005;0,034
"*id_sjur486582";0;0;0,004
"*id_despacho598040";0,805;0,838;0,622
"*adpf_841";0;0;0,036
"*id_despacho1196364";0,015;0,204;0,136
"*id_despacho1572545";0;0;0,249
"*id_despacho1164886";0,028;0,054;0,588
"*adpf_689";0,823;0,003;0,001
"*adpf_426";0,116;0,007;0
"*id_despacho1274520";0;0,002;0,053
"*id_despacho543411";0;0;0,004
"*id_despacho520571";0,05;0,205;0
"*adpf_1134";0;0;0,161
"*id_despacho1212996";0,333;0,102;0,005
"*adpf_1131";0;0;0,045
"*adpf_1035";0,216;0,865;0,112
"*dt_2015";0,248;0;0,022
"*dt_2016";0;0,009;0
"*dt_2017";0;0;0
"*id_despacho1172034";0,002;0,005;0,53
"*dt_2019";0;0;0,001
"*id_despacho1165113";0,036;0,279;0,199
"*id_despacho842219";0,41;0,828;0,243
"*id_despacho758528";0;0,658;0
"*adpf_639";0,626;0,246;0,081
"*id_despacho764513";0;0;0,144
"*id_despacho1230839";0;0;0,288
"*id_despacho1230838";0;0;0,413
"*id_sjur478146";0;0,007;0
"*id_despacho1497936";0;0;0,233
"*adpf_730";0,007;0;0,061
"*adpf_737";0;0;0,001
"*adpf_736";0;0;0,638
"*res_Sem_mérito";1;1;1
"*id_despacho1165629";0;0,001;0,009
"*adpf_1140";0;0,071;0
"*id_despacho1295515";0;0,002;0,018
"*id_despacho668088";0,01;0,001;0
"*adpf_551";0;0;0,016
"*adpf_550";0,002;0;0,522
"*adpf_924";0;0,06;0,005
"*adpf_921";0;0,001;0,044
"*adpf_922";0,132;0,902;0,11
"*adpf_923";0,023;0,003;0,63
"*id_sjur445770";0;0,318;0,003
"*id_despacho1444382";0,11;0,08;0,974
"*uf_RJ";0;0;0,888
"*id_sjur404309";0;0;0,054
"*id_despacho1025740";0,001;0;0,093
"*id_despacho1450614";0,287;0,321;0,841
"*id_despacho1025748";0,063;0,005;0,46
"*id_sjur471116";0,023;0,003;0,63
"*id_despacho1268213";0,002;0,032;0,172
"*id_despacho1569073";0;0;0,174
"*id_sjur441917";0;0;0
"*adpf_958";0;0;0,001
"*adpf_813";0,112;0;0,005
"*adpf_815";0,424;0,393;0,968
"*adpf_816";0,015;0,204;0,136
"*adpf_952";0,08;0,09;0,792
"*adpf_954";0;0,001;0,01
"*id_despacho1418034";0;0,16;0,007
"*id_despacho1116470";0,001;0,321;0
"*adpf_997";0;0;0,174
"*id_despacho864466";0,527;0,512;0,959
"*id_despacho1129428";0,354;0,05;0,341
"*id_sjur437168";0,047;0,076;0,651
"*id_despacho598801";0;0,001;0,05
"*id_sjur468009";0;0;0,404
"*id_despacho1162291";0;0,011;0
"*id_despacho1591622";0;0,06;0,005
"*id_despacho1237459";0;0;0
"*uf_SC";0;0;0
"*id_despacho1480211";0,003;0;0,318
"*id_despacho1480214";0,162;0,002;0,109
"*id_sjur456722";0,008;0,934;0,002
"*uf_SP";0;0;0,599
"*adpf_343";0;0,031;0
"*id_despacho1232424";0,104;0,284;0,003
"*adpf_671";0;0;0
"*adpf_673";0;0;0,042
"*adpf_776";0;0,01;0
"*adpf_678";0,118;0,1;0,917
"*adpf_679";0,053;0;0,072
"*adpf_773";0,002;0,005;0,53
"*adpf_470";0,593;0,01;0,001
"*id_despacho1494658";0,375;0,163;0,676
"*uf_AM";0,016;0;0,001
"*uf_AL";0;0;0
"*id_despacho1595519";0;0;0,001
"*id_despacho1180194";0,176;0,012;0,308
"*adpf_1061";0,293;0,024;0,267
"*id_despacho1230885";0;0,009;0
"*adpf_1065";0;0;0
"*id_despacho1494623";0;0;0
"*adpf_1067";0,603;0,634;0,278
"*id_despacho1135644";0;0,025;0
"*adpf_592";0,162;0,002;0,109
"*adpf_601";0;0;0,162
"*adpf_603";0;0,796;0
"*adpf_602";0,053;0,751;0,011
"*uf_DF";0;0;0
"*id_despacho1591673";0;0,001;0,044
"*id_sjur458049";0;0;0
"*id_despacho1552867";0,094;0,277;0,424
"*id_despacho1180841";0,171;0,862;0,081
"*id_despacho1450545";0,168;0,393;0,483
"*id_despacho1367215";0,216;0,865;0,112
"*id_sjur453428";0;0;0,202
"*id_sjur419324";0;0,003;0,045
"*uf_TO";0;0;0,016
"*adpf_503";0;0;0,001
"*adpf_500";0,237;0,301;0,771
"*adpf_506";0,273;0,004;0,094
"*adpf_507";0,41;0,828;0,243
"*adpf_778";0;0;0
"*adpf_911";0;0;0,003
"*id_sjur476643";0,018;0,019;0
"*adpf_693";0,001;0,293;0,004
"*id_sjur461012";0,001;0,293;0,004
"*adpf_697";0,001;0,134;0,016
"*id_despacho1416655";0;0,38;0
"*id_despacho1401780";0,129;0,137;0,001
"*id_sjur464895";0;0;0
"*id_despacho1221247";0,001;0,134;0,016
"*id_despacho1182685";0,043;0,094;0,552
"*id_sjur456928";0;0;0
"*id_despacho1170543";0,085;0,224;0,001
"*adpf_932";0;0;0,629
"*id_sjur430102";0;0;0
"*id_despacho971869";0,002;0,003;0,543
"*id_despacho1165202";0,567;0,018;0,078
"*id_despacho1308555";0,003;0;0,6
"*id_despacho1505539";0;0,175;0,008
"*adpf_436";0,009;0;0,014
"*adpf_803";0;0;0,057
"*id_sjur472358";0;0;0,013
"*adpf_801";0,171;0,862;0,081
"*id_despacho1036930";0,007;0,165;0,097
"*id_despacho1048694";0,036;0,166;0
"*id_despacho1335552";0;0;0,79
"*adpf_1021";0;0;0,001
"*id_despacho551038";0;0,524;0
"*id_sjur482610";0,132;0,902;0,11
"*adpf_645";0;0;0
"*id_despacho1402668";0;0;0,003
"*id_despacho1041072";0;0;0,001
"*adpf_721";0;0;0,288
"*adpf_726";0;0,007;0
"*adpf_724";0,047;0,076;0,651
"*id_despacho1479442";0,603;0,634;0,278
"*adpf_729";0;0;0,814
"*id_despacho1319390";0,001;0;0,878
"*id_despacho1601401";0,49;0,026;0,136
"*id_despacho1082190";0;0;0
"*id_despacho958067";0;0;0,004
